Organization,Address,Reviewer,Review Title,Review,Review Count,Helpful Count,Restaurant Count,Location,Rating Date,Rating
KFC,485 George St Sydney New South Wales 2000 Australia,Simon W,Centrallay located but poor service,This KFC is centrally located but is poorly set out and like usual KFC fail dismally with their appalling service. However that applies to any of their stores  they are unfriendly  slow  appear disinterested and all KFC service staff need a good kick up the backside when it comes to learning how to servecustomers,108,34,33,Drummoyne  Sydney,24 December 2015,2
Sushi Jones,2 Fountain Street | Shop 8 Sydney New South Wales 2015 Australia,Liam C,Not bad for lunch,This restaurant is currently only open for lunch. As an earlier reviewer noted  ordering at the counter is a bit naff. There were plenty of staff walking around too - why couldn't they be taking orders? Taking your sushi from a fridge and then paying for it makes it feel like a food court... read more,13,5,7,Sydney  New South Wales,24 December 2015,3
Sushi Jones,2 Fountain Street | Shop 8 Sydney New South Wales 2015 Australia,Urbandon,Not bad for lunch,This restaurant is currently only open for lunch. As an earlier reviewer noted  ordering at the counter is a bit naff. There were plenty of staff walking around too - why couldn't they be taking orders? Taking your sushi from a fridge and then paying for it makes it feel like a food court eatery. That said  my friend and...   More,125,79,95,Sydney  New South Wales,24 December 2015,3
Rooftop Cafe,6 College Street Sydney New South Wales Australia,Olga K,Gluten free options but not well prepared,Positives - nice view. The burger & chips looked good as did the fish & chips. For the celiac in our party  the wait staff and chef took care to prepare a GF meal which was appreciated. They were moderately attentive & the food came in a reasonable time. Negatives - the GF tomato soup was perhaps... read more,18,4,16,Sydney  Australia,22 August 2015,2
Rooftop Cafe,6 College Street Sydney New South Wales Australia,KJMRS,Nice view  good coffee  very average food,A lot of seating  nice selection of daily specials  very average food. Noodle soup tasted like quick noodles  chilli rice wasn't good at all  fritatta was edible  but the girl who took the order didn't know what it consisted of. But the coffee was good and view is amazing!,54,22,42,Drummoyne  Sydney,4 weeks ago,3
Rooftop Cafe,6 College Street Sydney New South Wales Australia,leanne m,Gluten free options but not well prepared,Positives - nice view. The burger & chips looked good as did the fish & chips. For the celiac in our party  the wait staff and chef took care to prepare a GF meal which was appreciated. They were moderately attentive & the food came in a reasonable time. Negatives - the GF tomato soup was perhaps canned or maybe...   More,36,10,24,Sydney  New South Wales,22 August 2015,2
Krispy Roll,Quay St | Shop 4/107-121 Sydney New South Wales 2000 Australia,jasmine k,taste really good love it!!!,pork roll taste really nice everyone need to try recommended!!! only the opening and close time not really clear and sometime sold out early,4,0,4,Sydney  Australia,13 August 2015,4
MorSul,Art Gallery of Nsw Art Gallery Road Sydney Sydney New South Wales 2000 Australia,pat m,Left feeling feeling disappointed and hungry,We haven choosen this cafe when visiting the Archibald in the past as this cafe offered good quality food at a reasonable price. We left it yesterday feeling hungry and disappointed. We had quiche and salad which is not difficult to get right. Athough the quiche was tasty it was a dessert size and... read more,85,44,66,Newcastle  Australia,31 July 2015,2
MorSul,Art Gallery of Nsw Art Gallery Road Sydney Sydney New South Wales 2000 Australia,Ann_Dudley,If it's KFC  say it's KFC!,We had spent an hour at the gallery and then went through to the restaurant - bad mistake. We should have looked at Tripadvisor reviews. This place was just downright insulting  the waiter was offhand and generally inattentive  he seemed to think the whole thing was a joke.......The salad comes from their "own garden" - well  I suggest trying to...   More,3,0,0,Sydney  New South Wales,18 October 2015,1
MorSul,Art Gallery of Nsw Art Gallery Road Sydney Sydney New South Wales 2000 Australia,Map R,Left feeling feeling disappointed and hungry,We haven choosen this cafe when visiting the Archibald in the past as this cafe offered good quality food at a reasonable price. We left it yesterday feeling hungry and disappointed. We had quiche and salad which is not difficult to get right. Athough the quiche was tasty it was a dessert size and it had obviously been microwaved as...   More,21,17,7,Sydney  New South Wales,31 July 2015,2
MorSul,Art Gallery of Nsw Art Gallery Road Sydney Sydney New South Wales 2000 Australia,Helen C,Not worth the value,The food is tasty and the service is prompt but the food is definately not worth the value. I paid $14 for a small toasted bacon sandwich with no accompaniments. My friend paid $12 for a small bowl of soup with two small pices of bread. She was left hungry afterwards. Coffee was served lukewarm. The cafe was very busy...   More,3,1,0,Stanmore  Sydney,4 May 2015,2
MorSul,Art Gallery of Nsw Art Gallery Road Sydney Sydney New South Wales 2000 Australia,Shelly L,Airline Food at a High Price,A very disappointing experience. This cafe used to give good value and a pleasant dining experience with wide choice. We had the Chicken Tagine. A sour sauce of canned tomatoes  lumpy cous cous garnished with yellowing not-so-fresh coriander. Coffee OK. Ditto the scones - the accompanying jam cheap and ordinary and in very mean proportions. In fact the overall impression...   More,29,13,12,Newtown  Sydney,25 April 2015,2
MorSul,Art Gallery of Nsw Art Gallery Road Sydney Sydney New South Wales 2000 Australia,Asti65,Horrible  expensive food...,$12 for a ham and cheese toasted sandwich (jaffle)  which was average and has mustard in it which is not indicated on the menu. Also got a halloumi and capsicum wrap. Odd that there was no capsicum in it. Instead there was sundried tomato. I think if your menu says something you should deliver it. If you run out of...   More,36,21,21,Sydney  New South Wales,29 March 2015,2
4P Cucina,shop 151 food court Birkenhead Point Drummoyne Sydney New South Wales 2047 Australia,iwasere,Simply Terrible,Easily the worst pasta and chicken ciabiatta I've ever had. Super expensive for a food court at that. Go to one of the other shops and save yourself the disappointment.,214,63,90,Wollongong  New South Wales  Australia,18 October 2014,1
4P Cucina,shop 151 food court Birkenhead Point Drummoyne Sydney New South Wales 2047 Australia,Daniel B,Coffee - Lavazza,When we visit Birkenhead we will always return for coffee. As long black drinkers it is important to go somewhere the barista knows more than how to make a pretty decoration. Pricing is fine and the coffee is good. Can't comment on food in this review  we have never eaten.,36,23,11,Drummoyne  Sydney,6 July 2015,4
4P Cucina,shop 151 food court Birkenhead Point Drummoyne Sydney New South Wales 2047 Australia,syd7374,Simply Terrible,Easily the worst pasta and chicken ciabiatta I've ever had. Super expensive for a food court at that. Go to one of the other shops and save yourself the disappointment.,37,45,22,Drummoyne  Sydney,18 October 2014,1
4P Cucina,shop 151 food court Birkenhead Point Drummoyne Sydney New South Wales 2047 Australia,Vukobrat,Shocking what I saw,I ordered a muffin to take away. It was then heated  without even asking me if I wanted it to be. When I realised  I informed the staff member that I did not want it heated. Visibly annoyed  he took it out of the bag  and put it back in the refrigerator to no doubt re sell!! Yes  after it...   More,115,116,79,australia,12 October 2014,1
Ipek Pizza Kebab,570 Darling Street Rozelle Sydney New South Wales 2039 Australia,alacha01,Same owners? Not very good.,Popped in on the way home. Wasn't the same familiar husband and wife team but the guys were friendly. Kebab was pretty average to be honest and this is one of my favourite kebab spots. It was missing the tabouli overall and flavour overall  was disappointing.,53,23,43,Sydney,1 August 2015,2
Ipek Pizza Kebab,570 Darling Street Rozelle Sydney New South Wales 2039 Australia,Marcelebr8,Same owners? Not very good.,Popped in on the way home. Wasn't the same familiar husband and wife team but the guys were friendly. Kebab was pretty average to be honest and this is one of my favourite kebab spots. It was missing the tabouli overall and flavour overall  was disappointing.,6,1,6,Rozelle  Sydney,1 August 2015,2
Domino's Pizza,12 King Street Newtown Sydney New South Wales 2042 Australia,RichieC82,Good Value and Good service,Ordered food on Line and was very good and easy.Live within a five minute walk. Food was ready on arrival and staff very friendly restaurant was busy with people waiting for orders Food was ok but had better Chips tasteless and pizza was ok nothing special and portions average overall an average... read more,195,67,128,West Midlands  United Kingdom,4 weeks ago,3
Domino's Pizza,12 King Street Newtown Sydney New South Wales 2042 Australia,Peter P,Good Value and Good service,Ordered food on Line and was very good and easy.Live within a five minute walk. Food was ready on arrival and staff very friendly restaurant was busy with people waiting for orders Food was ok but had better Chips tasteless and pizza was ok nothing special and portions average overall an average visit.,66,8,42,Newtown  Sydney,4 weeks ago,3
Domino's Pizza,12 King Street Newtown Sydney New South Wales 2042 Australia,Barboy2013,Very disappointing,I haven't had dominoes in ages. I decided to get one of the chefs best range and was extremely disappointed when they handed me the pizza. It was the very small and the most pathetic looking pizza I have ever seen. The actual pizza just tasted like one on the normal menu. Don't waste your money here. You can get...   More,8,1,8,Newtown  Sydney,28 December 2015,1
